age,gender,category,state,occupation,annual_income,disability,is_minority,scheme_id,eligible
69,Female,SC,Andhra Pradesh,Farmer,194190,Yes,No,S144,Yes
36,Female,General,Andhra Pradesh,Unemployed,152312,Yes,Yes,S062,Yes
39,Female,SC,Kerala,Unemployed,335396,No,Yes,S087,No
65,Female,OBC,Kerala,Unemployed,327768,Yes,Yes,S073,No
67,Female,General,Andhra Pradesh,Student,122717,No,No,S111,No
52,Female,OBC,Tamil Nadu,Student,118379,Yes,No,S044,Yes
32,Male,General,Tamil Nadu,Unemployed,529471,No,No,S104,No
36,Female,General,Kerala,Unemployed,352183,No,Yes,S122,Yes
22,Female,SC,Telangana,Farmer,164066,No,Yes,S149,Yes
18,Female,General,Andhra Pradesh,Senior Citizen,441251,No,No,S037,No
50,Female,OBC,Telangana,Government Employee,294433,No,Yes,S085,No
71,Male,ST,Maharashtra,Private Employee,357711,No,No,S014,No
59,Male,ST,Maharashtra,Student,523569,No,Yes,S117,No
20,Male,OBC,Maharashtra,Farmer,484482,No,Yes,S143,No
80,Female,SC,Andhra Pradesh,Student,380159,Yes,Yes,S020,No
28,Female,General,Karnataka,Student,482093,Yes,No,S078,No
23,Male,SC,Kerala,Private Employee,158228,No,Yes,S135,Yes
51,Male,SC,Maharashtra,Student,574757,Yes,No,S017,No
47,Female,ST,Tamil Nadu,Farmer,458931,No,Yes,S110,No
75,Female,OBC,Maharashtra,Student,505177,No,Yes,S053,No
55,Male,SC,Andhra Pradesh,Unemployed,140068,Yes,No,S116,Yes
27,Female,OBC,Telangana,Government Employee,362119,No,Yes,S063,No
58,Male,ST,Tamil Nadu,Government Employee,67407,Yes,No,S116,Yes
21,Male,SC,Maharashtra,Unemployed,310901,Yes,Yes,S053,Yes
41,Male,SC,Maharashtra,Government Employee,419671,No,No,S149,No
68,Female,ST,Tamil Nadu,Student,342647,Yes,Yes,S091,No
68,Female,ST,Tamil Nadu,Student,342647,Yes,Yes,S071,Yes
25,Male,OBC,Andhra Pradesh,Private Employee,385529,No,Yes,S061,No
77,Female,OBC,Kerala,Senior Citizen,414238,No,Yes,S147,No
66,Male,ST,Tamil Nadu,Government Employee,205896,No,No,S070,No
52,Male,SC,Karnataka,Farmer,214770,Yes,No,S017,Yes
54,Female,OBC,Telangana,Private Employee,111696,No,No,S122,Yes
33,Male,ST,Maharashtra,Private Employee,500230,Yes,No,S050,No
64,Female,General,Telangana,Farmer,194138,No,No,S014,No
24,Male,OBC,Karnataka,Government Employee,522026,Yes,Yes,S016,No
20,Male,General,Maharashtra,Senior Citizen,283318,Yes,No,S038,No
20,Male,OBC,Tamil Nadu,Unemployed,408076,Yes,Yes,S149,No
49,Female,General,Karnataka,Government Employee,536282,Yes,No,S017,No
22,Male,General,Kerala,Private Employee,338198,Yes,No,S098,No
50,Male,OBC,Andhra Pradesh,Student,233829,Yes,Yes,S006,Yes
54,Male,General,Tamil Nadu,Farmer,262089,Yes,Yes,S142,Yes
64,Female,SC,Andhra Pradesh,Student,277215,No,No,S099,No
25,Male,SC,Telangana,Private Employee,142697,Yes,No,S113,Yes
19,Female,ST,Maharashtra,Unemployed,178327,No,No,S016,Yes
30,Female,OBC,Maharashtra,Private Employee,371032,No,No,S127,No
58,Male,ST,Kerala,Senior Citizen,451854,No,No,S108,No
28,Female,General,Maharashtra,Unemployed,361420,No,No,S103,No
21,Female,ST,Kerala,Farmer,520990,No,Yes,S103,No
45,Male,General,Maharashtra,Farmer,187976,Yes,Yes,S118,No
77,Male,SC,Tamil Nadu,Farmer,379721,Yes,Yes,S115,No
40,Male,General,Andhra Pradesh,Farmer,315553,No,Yes,S034,No
79,Female,ST,Telangana,Student,69775,No,No,S014,No
48,Male,ST,Kerala,Farmer,206385,No,No,S034,No
72,Male,ST,Karnataka,Farmer,83829,No,Yes,S141,Yes
19,Female,General,Andhra Pradesh,Student,427196,Yes,Yes,S095,No
66,Male,ST,Andhra Pradesh,Unemployed,89083,No,Yes,S020,Yes
32,Female,General,Kerala,Farmer,580383,No,Yes,S088,No
56,Female,SC,Kerala,Student,311858,Yes,No,S059,No
68,Female,SC,Tamil Nadu,Private Employee,107648,Yes,No,S101,Yes
46,Female,ST,Kerala,Senior Citizen,209539,Yes,Yes,S085,No
62,Female,ST,Tamil Nadu,Student,249164,No,Yes,S037,No
28,Male,ST,Andhra Pradesh,Senior Citizen,295466,No,No,S034,No
23,Male,ST,Andhra Pradesh,Farmer,258226,Yes,No,S043,No
28,Male,General,Tamil Nadu,Government Employee,493704,No,Yes,S142,Yes
56,Male,ST,Andhra Pradesh,Private Employee,128967,Yes,No,S048,Yes
66,Female,OBC,Kerala,Unemployed,410290,No,No,S021,No
56,Female,OBC,Maharashtra,Unemployed,495651,No,No,S034,No
45,Female,OBC,Kerala,Unemployed,127819,No,No,S015,Yes
59,Female,ST,Kerala,Unemployed,307176,Yes,Yes,S082,No
51,Male,General,Andhra Pradesh,Private Employee,470929,No,No,S064,No
33,Female,SC,Kerala,Senior Citizen,126555,No,Yes,S104,Yes
61,Female,General,Karnataka,Private Employee,237325,No,Yes,S099,No
24,Female,General,Tamil Nadu,Student,196701,Yes,Yes,S124,No
71,Male,SC,Maharashtra,Private Employee,71113,No,Yes,S140,No
53,Female,OBC,Kerala,Unemployed,460281,No,No,S026,No
28,Male,ST,Tamil Nadu,Government Employee,450865,No,No,S060,Yes
79,Male,OBC,Telangana,Unemployed,345864,No,Yes,S027,No
22,Female,SC,Kerala,Private Employee,120791,No,Yes,S078,Yes
25,Male,ST,Karnataka,Private Employee,372945,No,Yes,S118,No
63,Female,General,Tamil Nadu,Private Employee,64568,No,No,S037,Yes
40,Female,SC,Maharashtra,Private Employee,475863,No,No,S146,No
78,Male,ST,Kerala,Private Employee,206750,No,Yes,S022,Yes
34,Male,General,Maharashtra,Unemployed,458113,Yes,Yes,S058,Yes
52,Male,General,Kerala,Private Employee,146358,Yes,Yes,S040,Yes
46,Male,OBC,Maharashtra,Senior Citizen,58325,No,Yes,S016,No
21,Male,General,Maharashtra,Private Employee,89137,Yes,Yes,S058,Yes
79,Female,OBC,Kerala,Private Employee,356162,Yes,Yes,S076,No
35,Male,SC,Telangana,Unemployed,333381,Yes,No,S139,No
74,Male,ST,Kerala,Farmer,217036,No,No,S009,No
68,Female,General,Kerala,Farmer,455469,Yes,Yes,S063,No
18,Female,SC,Karnataka,Senior Citizen,149922,No,Yes,S028,Yes
56,Female,ST,Telangana,Unemployed,588527,No,Yes,S129,No
44,Female,ST,Tamil Nadu,Student,436677,No,No,S131,No
42,Male,ST,Karnataka,Government Employee,550179,Yes,No,S113,No
34,Female,OBC,Andhra Pradesh,Student,440426,No,Yes,S150,No
19,Male,ST,Telangana,Government Employee,363039,No,No,S060,Yes
36,Female,General,Maharashtra,Government Employee,405885,No,Yes,S040,No
58,Male,General,Karnataka,Student,365968,Yes,No,S009,No
32,Female,ST,Andhra Pradesh,Senior Citizen,140076,Yes,Yes,S025,Yes
21,Male,ST,Kerala,Unemployed,347003,No,No,S128,No
31,Male,General,Karnataka,Farmer,521168,Yes,No,S015,No
73,Male,General,Andhra Pradesh,Government Employee,528677,Yes,No,S103,No
77,Male,ST,Tamil Nadu,Government Employee,311113,No,Yes,S049,No
74,Female,General,Telangana,Farmer,469203,Yes,No,S021,No
35,Male,ST,Karnataka,Unemployed,366445,Yes,No,S049,No
37,Male,OBC,Karnataka,Senior Citizen,556419,No,Yes,S146,No
74,Female,General,Maharashtra,Private Employee,540778,No,No,S046,No
23,Female,OBC,Andhra Pradesh,Student,70518,No,No,S129,Yes
45,Female,SC,Karnataka,Senior Citizen,533737,No,Yes,S079,No
46,Male,SC,Telangana,Government Employee,531377,Yes,Yes,S143,No
19,Female,General,Maharashtra,Unemployed,344066,No,Yes,S035,No
80,Female,SC,Kerala,Student,401397,No,No,S079,No
50,Female,SC,Maharashtra,Unemployed,204533,Yes,Yes,S112,No
75,Male,ST,Telangana,Farmer,461021,No,No,S109,No
22,Female,OBC,Andhra Pradesh,Senior Citizen,429208,No,No,S057,No
28,Female,General,Maharashtra,Senior Citizen,222766,Yes,Yes,S080,No
66,Male,OBC,Maharashtra,Government Employee,537807,Yes,No,S128,No
26,Male,SC,Maharashtra,Farmer,394923,Yes,No,S002,Yes
65,Female,SC,Andhra Pradesh,Senior Citizen,583196,Yes,No,S145,No
21,Female,SC,Karnataka,Student,227960,No,No,S140,No
73,Female,SC,Tamil Nadu,Senior Citizen,180262,Yes,No,S049,No
56,Female,SC,Maharashtra,Senior Citizen,337022,Yes,No,S024,No
29,Female,ST,Maharashtra,Private Employee,243572,Yes,Yes,S116,Yes
57,Female,ST,Karnataka,Student,147603,Yes,No,S109,Yes
33,Female,OBC,Kerala,Government Employee,60461,No,Yes,S076,Yes
66,Male,OBC,Andhra Pradesh,Farmer,458645,No,No,S114,No
43,Male,SC,Tamil Nadu,Private Employee,415773,Yes,No,S088,No
75,Female,SC,Karnataka,Government Employee,243311,No,Yes,S118,No
31,Male,ST,Maharashtra,Unemployed,129608,Yes,Yes,S020,Yes
69,Female,SC,Karnataka,Student,512195,No,No,S148,No
78,Female,ST,Telangana,Private Employee,276792,Yes,No,S032,No
76,Female,OBC,Tamil Nadu,Farmer,122130,No,No,S098,Yes
52,Female,ST,Tamil Nadu,Farmer,225594,Yes,Yes,S064,No
73,Female,General,Telangana,Government Employee,572920,Yes,Yes,S128,No
55,Female,ST,Kerala,Government Employee,463495,No,No,S026,No
75,Male,ST,Maharashtra,Student,231057,Yes,No,S027,No
39,Male,SC,Maharashtra,Student,324393,No,No,S144,No
70,Female,ST,Telangana,Senior Citizen,100103,No,Yes,S084,No
66,Male,OBC,Maharashtra,Government Employee,537807,Yes,No,S012,No
61,Male,SC,Karnataka,Senior Citizen,316230,No,No,S055,Yes
74,Male,General,Tamil Nadu,Private Employee,193239,No,Yes,S039,Yes
19,Male,General,Tamil Nadu,Farmer,564513,Yes,No,S116,No
51,Male,ST,Telangana,Government Employee,225476,Yes,Yes,S057,No
54,Male,General,Kerala,Private Employee,449667,No,Yes,S089,No
39,Female,General,Tamil Nadu,Government Employee,246447,No,Yes,S029,Yes
30,Female,OBC,Kerala,Private Employee,241587,Yes,No,S025,Yes
69,Male,SC,Telangana,Student,212257,No,No,S059,Yes
79,Female,General,Kerala,Government Employee,165152,Yes,Yes,S049,No
74,Female,SC,Maharashtra,Farmer,118546,No,No,S037,Yes
74,Female,ST,Maharashtra,Unemployed,340147,No,Yes,S003,No
48,Male,SC,Telangana,Private Employee,268443,No,No,S098,No
80,Female,OBC,Telangana,Private Employee,580644,No,Yes,S056,No
59,Male,SC,Telangana,Student,569273,Yes,No,S091,No
54,Male,General,Karnataka,Farmer,414380,No,No,S132,No
48,Male,OBC,Karnataka,Senior Citizen,468727,Yes,No,S089,No
28,Male,SC,Karnataka,Unemployed,358689,No,No,S144,No
53,Female,General,Maharashtra,Government Employee,93770,No,No,S130,No
75,Male,SC,Maharashtra,Senior Citizen,145599,Yes,Yes,S023,Yes
79,Male,OBC,Maharashtra,Government Employee,396155,Yes,No,S139,No
19,Male,General,Andhra Pradesh,Government Employee,310498,Yes,Yes,S064,No
72,Female,ST,Karnataka,Farmer,277471,No,No,S092,No
74,Female,SC,Maharashtra,Unemployed,219219,No,No,S102,No
80,Female,ST,Andhra Pradesh,Unemployed,385992,No,Yes,S145,Yes
35,Male,OBC,Maharashtra,Senior Citizen,95076,No,No,S101,Yes
57,Female,General,Telangana,Student,343821,No,No,S099,No
68,Female,OBC,Tamil Nadu,Government Employee,487303,No,No,S028,No
68,Female,General,Tamil Nadu,Farmer,73820,Yes,Yes,S009,Yes
30,Male,General,Karnataka,Government Employee,567618,No,No,S127,No
47,Female,OBC,Telangana,Student,242595,Yes,Yes,S098,No
64,Male,SC,Andhra Pradesh,Government Employee,430460,No,No,S147,No
52,Male,General,Karnataka,Government Employee,583181,Yes,No,S021,No
19,Female,General,Kerala,Farmer,386638,Yes,No,S111,No
66,Male,General,Andhra Pradesh,Private Employee,151628,No,Yes,S127,Yes
52,Male,General,Karnataka,Government Employee,583181,Yes,No,S100,No
49,Male,ST,Karnataka,Senior Citizen,352743,Yes,Yes,S104,No
18,Male,General,Andhra Pradesh,Unemployed,202140,No,No,S131,Yes
35,Female,OBC,Kerala,Unemployed,344479,Yes,Yes,S135,No
22,Male,ST,Kerala,Government Employee,477457,No,No,S027,No
29,Male,General,Telangana,Student,524618,Yes,No,S111,No
18,Male,OBC,Andhra Pradesh,Farmer,384239,No,No,S056,No
35,Male,General,Maharashtra,Private Employee,203290,Yes,No,S061,Yes
31,Female,SC,Kerala,Student,467601,No,Yes,S142,Yes
34,Female,OBC,Karnataka,Senior Citizen,187821,Yes,No,S116,Yes
29,Female,ST,Kerala,Unemployed,375195,Yes,No,S137,Yes
78,Female,ST,Telangana,Student,136607,Yes,Yes,S085,No
56,Female,ST,Kerala,Farmer,162942,No,Yes,S003,Yes
40,Female,ST,Tamil Nadu,Private Employee,100690,No,Yes,S018,Yes
57,Female,ST,Karnataka,Senior Citizen,576857,Yes,Yes,S033,No
58,Female,OBC,Karnataka,Senior Citizen,328044,No,No,S080,No
69,Male,General,Telangana,Farmer,552108,No,No,S035,No
58,Male,ST,Kerala,Government Employee,486754,Yes,Yes,S080,No
41,Female,OBC,Karnataka,Farmer,52863,No,No,S061,Yes
40,Male,SC,Maharashtra,Student,388500,No,Yes,S077,No
52,Male,ST,Tamil Nadu,Senior Citizen,541734,Yes,Yes,S112,No
78,Male,OBC,Maharashtra,Farmer,215156,No,No,S025,No
58,Male,ST,Kerala,Senior Citizen,451854,No,No,S042,No
70,Male,OBC,Maharashtra,Unemployed,70322,Yes,Yes,S039,Yes
77,Male,OBC,Telangana,Farmer,439146,No,Yes,S028,No
59,Male,General,Kerala,Government Employee,50677,Yes,No,S008,Yes
33,Female,General,Kerala,Senior Citizen,282135,Yes,Yes,S062,No
49,Female,SC,Maharashtra,Private Employee,54893,Yes,No,S121,Yes
57,Female,OBC,Karnataka,Farmer,591024,Yes,No,S022,No
43,Female,General,Maharashtra,Farmer,331034,Yes,Yes,S103,No
79,Male,ST,Telangana,Unemployed,351538,No,No,S142,No
54,Female,SC,Andhra Pradesh,Unemployed,75955,Yes,Yes,S028,No
23,Male,SC,Telangana,Senior Citizen,447541,No,Yes,S010,No
71,Male,OBC,Karnataka,Unemployed,273880,Yes,No,S138,No
35,Male,General,Telangana,Unemployed,393540,Yes,No,S057,No
20,Male,SC,Andhra Pradesh,Student,531010,No,No,S021,No
69,Female,ST,Maharashtra,Senior Citizen,184993,Yes,Yes,S146,No
36,Female,General,Telangana,Senior Citizen,257796,No,Yes,S123,Yes
28,Male,ST,Andhra Pradesh,Private Employee,339727,Yes,No,S014,No
50,Male,ST,Karnataka,Government Employee,490490,Yes,No,S095,No
20,Female,OBC,Karnataka,Private Employee,478703,Yes,No,S064,No
66,Female,ST,Karnataka,Unemployed,193346,Yes,Yes,S135,No
78,Female,SC,Karnataka,Unemployed,329873,Yes,No,S088,No
56,Male,SC,Andhra Pradesh,Student,435231,No,No,S106,Yes
48,Male,OBC,Maharashtra,Farmer,275406,No,Yes,S026,No
59,Female,General,Kerala,Unemployed,164446,Yes,Yes,S095,Yes
33,Male,SC,Kerala,Student,153581,No,Yes,S043,Yes
37,Female,SC,Andhra Pradesh,Student,497758,No,Yes,S046,Yes
58,Female,General,Telangana,Private Employee,458600,Yes,Yes,S040,No
64,Female,General,Kerala,Student,289994,No,Yes,S038,No
60,Male,SC,Telangana,Senior Citizen,471251,Yes,No,S059,No
20,Female,ST,Tamil Nadu,Private Employee,167022,Yes,Yes,S027,No
77,Male,OBC,Andhra Pradesh,Government Employee,258752,No,Yes,S049,No
20,Female,SC,Telangana,Government Employee,178515,No,No,S002,Yes
73,Male,OBC,Maharashtra,Farmer,572707,Yes,Yes,S135,No
59,Male,ST,Tamil Nadu,Farmer,339318,No,No,S078,No
45,Male,General,Tamil Nadu,Senior Citizen,65595,Yes,Yes,S027,Yes
62,Male,SC,Telangana,Private Employee,345672,Yes,No,S010,No
70,Male,SC,Tamil Nadu,Student,308615,No,Yes,S102,Yes
57,Female,ST,Karnataka,Senior Citizen,576857,Yes,Yes,S146,No
61,Female,SC,Kerala,Private Employee,124538,Yes,No,S122,Yes
23,Female,ST,Andhra Pradesh,Unemployed,170624,No,Yes,S016,Yes
37,Female,OBC,Kerala,Private Employee,96922,No,Yes,S069,Yes
54,Female,General,Maharashtra,Private Employee,223069,Yes,Yes,S020,No
33,Male,General,Karnataka,Senior Citizen,404554,No,No,S146,No
64,Male,ST,Andhra Pradesh,Government Employee,564978,Yes,Yes,S094,No
49,Female,General,Maharashtra,Student,329675,Yes,Yes,S038,No
30,Female,General,Andhra Pradesh,Student,425924,No,No,S087,No
40,Male,ST,Kerala,Senior Citizen,549967,Yes,Yes,S056,No
19,Female,General,Tamil Nadu,Senior Citizen,221888,Yes,Yes,S074,Yes
76,Male,General,Karnataka,Government Employee,395214,No,No,S138,No
75,Female,SC,Karnataka,Student,428682,Yes,Yes,S145,Yes
18,Male,OBC,Andhra Pradesh,Unemployed,382029,Yes,No,S017,No
29,Female,ST,Maharashtra,Private Employee,544862,Yes,No,S002,No
20,Male,OBC,Maharashtra,Farmer,394120,Yes,Yes,S101,No
55,Female,General,Kerala,Unemployed,103194,No,No,S002,Yes
44,Male,SC,Telangana,Government Employee,89559,Yes,No,S131,Yes
29,Male,General,Telangana,Student,524618,Yes,No,S051,No
65,Male,ST,Telangana,Government Employee,409697,No,Yes,S003,No
75,Male,ST,Telangana,Farmer,461021,No,No,S010,No
45,Female,ST,Andhra Pradesh,Farmer,143815,Yes,Yes,S023,Yes
79,Female,OBC,Karnataka,Senior Citizen,486103,Yes,No,S029,No
70,Female,SC,Telangana,Private Employee,129930,Yes,No,S069,No
42,Male,ST,Tamil Nadu,Private Employee,463844,Yes,No,S063,No
74,Male,ST,Andhra Pradesh,Government Employee,149620,No,No,S025,No
35,Female,OBC,Karnataka,Student,160050,No,Yes,S006,Yes
33,Female,SC,Maharashtra,Senior Citizen,165014,Yes,No,S080,Yes
70,Female,ST,Telangana,Senior Citizen,240893,Yes,No,S089,No
51,Male,SC,Kerala,Farmer,460380,No,Yes,S132,No
79,Male,ST,Telangana,Unemployed,351538,No,No,S112,No
24,Female,OBC,Maharashtra,Senior Citizen,207384,No,Yes,S136,Yes
41,Female,General,Kerala,Unemployed,216674,No,Yes,S049,No
48,Female,General,Andhra Pradesh,Student,59076,No,No,S072,Yes
34,Male,OBC,Tamil Nadu,Private Employee,373393,Yes,Yes,S082,No
19,Female,ST,Kerala,Senior Citizen,457859,No,Yes,S015,No
43,Male,ST,Telangana,Private Employee,499689,No,Yes,S131,No
65,Female,SC,Tamil Nadu,Senior Citizen,461624,Yes,No,S022,No
76,Female,ST,Andhra Pradesh,Farmer,441156,No,No,S015,No
60,Male,SC,Telangana,Senior Citizen,471251,Yes,No,S106,Yes
24,Male,SC,Kerala,Unemployed,459895,Yes,Yes,S129,No
66,Female,OBC,Kerala,Farmer,442446,No,Yes,S102,Yes
54,Male,General,Karnataka,Unemployed,461655,No,Yes,S075,No
25,Female,OBC,Tamil Nadu,Senior Citizen,595677,Yes,Yes,S131,No
40,Female,SC,Kerala,Senior Citizen,426147,No,No,S136,No
22,Male,OBC,Kerala,Government Employee,459872,No,Yes,S007,Yes
57,Male,ST,Karnataka,Senior Citizen,458549,No,Yes,S010,No
56,Male,ST,Kerala,Student,391811,Yes,No,S056,No
23,Female,General,Maharashtra,Unemployed,573876,No,No,S017,No
60,Female,OBC,Andhra Pradesh,Farmer,251095,Yes,Yes,S137,No
58,Female,ST,Andhra Pradesh,Student,491721,No,Yes,S072,Yes
75,Female,OBC,Tamil Nadu,Student,417790,No,Yes,S133,No
24,Male,OBC,Karnataka,Farmer,454938,No,No,S059,No
57,Male,OBC,Telangana,Unemployed,264564,Yes,No,S068,Yes
52,Male,General,Andhra Pradesh,Unemployed,141585,No,No,S119,Yes
59,Female,SC,Karnataka,Government Employee,294226,No,No,S131,No
39,Female,SC,Kerala,Government Employee,404595,No,Yes,S003,No
19,Male,General,Maharashtra,Private Employee,417687,No,Yes,S032,No
19,Male,OBC,Karnataka,Senior Citizen,182624,Yes,Yes,S086,Yes
63,Female,General,Kerala,Unemployed,272043,No,No,S084,No
23,Female,SC,Maharashtra,Unemployed,118300,Yes,No,S131,Yes
33,Female,SC,Maharashtra,Private Employee,294185,Yes,No,S042,No
26,Male,OBC,Tamil Nadu,Student,408965,Yes,Yes,S057,No
35,Male,OBC,Karnataka,Senior Citizen,395778,No,No,S049,No
77,Male,ST,Maharashtra,Unemployed,237234,Yes,Yes,S090,No
46,Female,OBC,Maharashtra,Student,531009,No,Yes,S068,No
29,Male,OBC,Karnataka,Senior Citizen,169851,No,No,S104,Yes
51,Female,OBC,Karnataka,Senior Citizen,77796,Yes,No,S144,Yes
42,Male,ST,Kerala,Government Employee,288918,No,No,S106,Yes
26,Male,SC,Telangana,Student,241148,No,No,S040,Yes
51,Male,SC,Tamil Nadu,Student,511528,No,No,S128,No
25,Female,OBC,Telangana,Farmer,69031,No,Yes,S046,Yes
42,Male,OBC,Telangana,Unemployed,329151,Yes,No,S067,No
18,Female,SC,Andhra Pradesh,Unemployed,234635,No,No,S060,Yes
80,Male,OBC,Telangana,Farmer,405399,No,No,S050,No
47,Female,SC,Tamil Nadu,Student,286824,No,No,S044,No
46,Female,General,Maharashtra,Private Employee,569615,Yes,Yes,S006,No
70,Male,General,Maharashtra,Senior Citizen,575766,Yes,No,S133,No
43,Female,OBC,Maharashtra,Farmer,293393,No,Yes,S084,No
67,Male,ST,Tamil Nadu,Senior Citizen,179989,No,Yes,S068,Yes
64,Female,OBC,Tamil Nadu,Student,160341,Yes,Yes,S067,Yes
41,Male,ST,Andhra Pradesh,Unemployed,271253,No,No,S057,No
31,Male,General,Karnataka,Private Employee,444917,No,No,S119,No
24,Female,SC,Maharashtra,Student,112210,No,No,S098,Yes
69,Female,ST,Kerala,Unemployed,154580,Yes,Yes,S054,Yes
54,Female,ST,Tamil Nadu,Unemployed,561190,No,Yes,S141,No
50,Female,OBC,Andhra Pradesh,Farmer,111162,Yes,No,S061,Yes
71,Male,SC,Tamil Nadu,Student,64400,Yes,No,S012,Yes
47,Female,OBC,Kerala,Farmer,361679,Yes,Yes,S061,No
42,Male,SC,Andhra Pradesh,Private Employee,482413,Yes,No,S002,Yes
45,Female,ST,Karnataka,Student,55627,Yes,Yes,S075,Yes
19,Male,ST,Andhra Pradesh,Private Employee,588709,Yes,Yes,S065,No
19,Male,General,Andhra Pradesh,Government Employee,310498,Yes,Yes,S009,No
25,Female,General,Karnataka,Unemployed,161434,Yes,No,S009,No
56,Male,OBC,Kerala,Unemployed,238991,Yes,No,S021,No
36,Female,General,Kerala,Unemployed,372114,No,No,S053,Yes
50,Male,General,Maharashtra,Farmer,385055,No,Yes,S034,No
46,Female,SC,Maharashtra,Unemployed,263182,No,Yes,S126,Yes
67,Female,OBC,Andhra Pradesh,Private Employee,514988,No,No,S001,No
50,Male,ST,Andhra Pradesh,Government Employee,369547,Yes,No,S140,No
56,Female,General,Andhra Pradesh,Farmer,52449,Yes,Yes,S082,Yes
20,Male,OBC,Tamil Nadu,Unemployed,408076,Yes,Yes,S119,No
22,Male,General,Andhra Pradesh,Student,408607,Yes,Yes,S093,Yes
37,Male,ST,Karnataka,Unemployed,179931,No,No,S080,Yes
35,Female,ST,Karnataka,Private Employee,55267,Yes,No,S129,Yes
57,Female,SC,Telangana,Senior Citizen,235933,No,No,S059,Yes
38,Male,SC,Tamil Nadu,Government Employee,68318,No,No,S123,Yes
74,Male,OBC,Kerala,Unemployed,337558,Yes,No,S047,No
59,Female,General,Maharashtra,Senior Citizen,379503,Yes,No,S141,No
30,Male,General,Karnataka,Government Employee,379248,No,No,S006,No
23,Male,OBC,Karnataka,Government Employee,191493,Yes,Yes,S051,No
35,Female,SC,Andhra Pradesh,Unemployed,318722,No,No,S020,No
69,Male,General,Maharashtra,Senior Citizen,209686,Yes,Yes,S033,Yes
53,Female,ST,Kerala,Farmer,256726,Yes,Yes,S028,No
57,Female,General,Telangana,Student,343821,No,No,S108,No
52,Female,OBC,Karnataka,Private Employee,176522,No,Yes,S033,Yes
68,Male,ST,Kerala,Private Employee,90703,No,No,S029,Yes
35,Male,General,Tamil Nadu,Student,385404,Yes,Yes,S029,No
52,Male,SC,Karnataka,Farmer,214770,Yes,No,S080,No
55,Female,OBC,Telangana,Private Employee,449733,Yes,No,S110,No
63,Female,SC,Telangana,Farmer,524724,Yes,No,S095,No
45,Female,OBC,Tamil Nadu,Government Employee,174441,Yes,No,S103,Yes
49,Female,General,Andhra Pradesh,Government Employee,467260,No,No,S058,Yes
41,Female,OBC,Telangana,Senior Citizen,392162,No,No,S101,No
31,Male,OBC,Maharashtra,Private Employee,283888,Yes,Yes,S068,Yes
70,Female,ST,Kerala,Unemployed,486266,No,No,S128,No
74,Male,ST,Tamil Nadu,Government Employee,449156,Yes,No,S010,No
